CategoryID,AttributeID,description,display_name,free_text,variant
3000015,119,Color,Color,Yes,Yes
3000018,119,Color,Color,Yes,Yes
3000030,119,Color,Color,Yes,Yes
3000061,119,Color,Color,Yes,Yes
3000062,119,Color,Color,Yes,Yes
3000063,119,Color,Color,Yes,Yes
3000064,119,Color,Color,Yes,Yes
3000065,119,Color,Color,Yes,Yes
3000066,119,Color,Color,Yes,Yes
3000067,119,Color,Color,Yes,Yes
3000080,119,Color,Color,Yes,Yes
3000082,119,Color,Color,Yes,Yes
3000083,119,Color,Color,Yes,Yes
3000084,119,Color,Color,Yes,Yes
3000085,119,Color,Color,Yes,Yes
3000086,119,Color,Color,Yes,Yes
3000087,119,Color,Color,Yes,Yes
3000089,119,Color,Color,Yes,Yes
3000090,119,Color,Color,Yes,Yes
3000091,119,Color,Color,Yes,Yes
3000101,119,Color,Color,Yes,Yes
3000107,119,Color,Color,Yes,Yes
3000109,119,Color,Color,Yes,Yes
3000110,119,Color,Color,Yes,Yes
4000000,119,Color,Color,Yes,Yes
4000001,119,Color,Color,Yes,Yes
4000002,119,Color,Color,Yes,Yes
4000003,119,Color,Color,Yes,Yes
4000004,119,Color,Color,Yes,Yes
4000005,119,Color,Color,Yes,Yes
4000006,119,Color,Color,Yes,Yes
4000007,119,Color,Color,Yes,Yes
4000008,119,Color,Color,Yes,Yes
4000009,119,Color,Color,Yes,Yes
4000010,119,Color,Color,Yes,Yes
4000011,119,Color,Color,Yes,Yes
4000012,119,Color,Color,Yes,Yes
4000013,119,Color,Color,Yes,Yes
4000014,119,Color,Color,Yes,Yes
4000015,119,Color,Color,Yes,Yes
4000016,119,Color,Color,Yes,Yes
4000017,119,Color,Color,Yes,Yes
4000018,119,Color,Color,Yes,Yes
4000019,119,Color,Color,Yes,Yes
4000020,119,Color,Color,Yes,Yes
4000021,119,Color,Color,Yes,Yes
4000022,119,Color,Color,Yes,Yes
4000023,119,Color,Color,Yes,Yes
4000024,119,Color,Color,Yes,Yes
4000025,119,Color,Color,Yes,Yes
4000026,119,Color,Color,Yes,Yes
4000027,119,Color,Color,Yes,Yes
4000028,119,Color,Color,Yes,Yes
4000029,119,Color,Color,Yes,Yes
4000030,119,Color,Color,Yes,Yes
4000031,119,Color,Color,Yes,Yes
4000032,119,Color,Color,Yes,Yes
4000033,119,Color,Color,Yes,Yes
4000034,119,Color,Color,Yes,Yes
4000035,119,Color,Color,Yes,Yes
4000036,119,Color,Color,Yes,Yes
4000037,119,Color,Color,Yes,Yes
4000038,119,Color,Color,Yes,Yes
4000039,119,Color,Color,Yes,Yes
4000040,119,Color,Color,Yes,Yes
4000041,119,Color,Color,Yes,Yes
4000042,119,Color,Color,Yes,Yes
4000043,119,Color,Color,Yes,Yes
4000044,119,Color,Color,Yes,Yes
4000045,119,Color,Color,Yes,Yes
4000046,119,Color,Color,Yes,Yes
4000047,119,Color,Color,Yes,Yes
4000048,119,Color,Color,Yes,Yes
4000049,119,Color,Color,Yes,Yes
4000050,119,Color,Color,Yes,Yes
4000051,119,Color,Color,Yes,Yes
4000052,119,Color,Color,Yes,Yes
4000053,119,Color,Color,Yes,Yes
4000054,119,Color,Color,Yes,Yes
4000055,119,Color,Color,Yes,Yes
4000056,119,Color,Color,Yes,Yes
4000057,119,Color,Color,Yes,Yes
4000058,119,Color,Color,Yes,Yes
4000059,119,Color,Color,Yes,Yes
4000060,119,Color,Color,Yes,Yes
4000061,119,Color,Color,Yes,Yes
4000062,119,Color,Color,Yes,Yes
4000063,119,Color,Color,Yes,Yes
4000064,119,Color,Color,Yes,Yes
4000065,119,Color,Color,Yes,Yes
4000066,119,Color,Color,Yes,Yes
4000067,119,Color,Color,Yes,Yes
4000068,119,Color,Color,Yes,Yes
4000069,119,Color,Color,Yes,Yes
4000070,119,Color,Color,Yes,Yes
4000071,119,Color,Color,Yes,Yes
4000072,119,Color,Color,Yes,Yes
4000073,119,Color,Color,Yes,Yes
4000074,119,Color,Color,Yes,Yes
4000075,119,Color,Color,Yes,Yes
4000076,119,Color,Color,Yes,Yes
4000077,119,Color,Color,Yes,Yes
4000078,119,Color,Color,Yes,Yes
4000079,119,Color,Color,Yes,Yes
4000080,119,Color,Color,Yes,Yes
4000081,119,Color,Color,Yes,Yes
4000082,119,Color,Color,Yes,Yes
4000083,119,Color,Color,Yes,Yes
4000084,119,Color,Color,Yes,Yes
4000085,119,Color,Color,Yes,Yes
4000086,119,Color,Color,Yes,Yes
4000087,119,Color,Color,Yes,Yes
4000088,119,Color,Color,Yes,Yes
4000089,119,Color,Color,Yes,Yes
4000090,119,Color,Color,Yes,Yes
4000091,119,Color,Color,Yes,Yes
4000092,119,Color,Color,Yes,Yes
4000093,119,Color,Color,Yes,Yes
4000094,119,Color,Color,Yes,Yes
4000095,119,Color,Color,Yes,Yes
4000096,119,Color,Color,Yes,Yes
4000097,119,Color,Color,Yes,Yes
4000098,119,Color,Color,Yes,Yes
4000099,119,Color,Color,Yes,Yes
4000100,119,Color,Color,Yes,Yes
4000101,119,Color,Color,Yes,Yes
4000102,119,Color,Color,Yes,Yes
4000103,119,Color,Color,Yes,Yes
4000104,119,Color,Color,Yes,Yes
4000105,119,Color,Color,Yes,Yes
4000106,119,Color,Color,Yes,Yes
4000107,119,Color,Color,Yes,Yes
4000108,119,Color,Color,Yes,Yes
4000109,119,Color,Color,Yes,Yes
4000110,119,Color,Color,Yes,Yes
4000111,119,Color,Color,Yes,Yes
4000112,119,Color,Color,Yes,Yes
4000113,119,Color,Color,Yes,Yes
4000114,119,Color,Color,Yes,Yes
4000115,119,Color,Color,Yes,Yes
4000116,119,Color,Color,Yes,Yes
4000117,119,Color,Color,Yes,Yes
4000118,119,Color,Color,Yes,Yes
4000119,119,Color,Color,Yes,Yes
4000120,119,Color,Color,Yes,Yes
4000121,119,Color,Color,Yes,Yes
4000122,119,Color,Color,Yes,Yes
4000123,119,Color,Color,Yes,Yes
4000124,119,Color,Color,Yes,Yes
4000125,119,Color,Color,Yes,Yes
4000126,119,Color,Color,Yes,Yes
4000127,119,Color,Color,Yes,Yes
4000128,119,Color,Color,Yes,Yes
4000129,119,Color,Color,Yes,Yes
4000130,119,Color,Color,Yes,Yes
4000131,119,Color,Color,Yes,Yes
4000132,119,Color,Color,Yes,Yes
4000133,119,Color,Color,Yes,Yes
4000134,119,Color,Color,Yes,Yes
4000135,119,Color,Color,Yes,Yes
4000136,119,Color,Color,Yes,Yes
4000137,119,Color,Color,Yes,Yes
4000138,119,Color,Color,Yes,Yes
4000139,119,Color,Color,Yes,Yes
4000140,119,Color,Color,Yes,Yes
4000141,119,Color,Color,Yes,Yes
4000142,119,Color,Color,Yes,Yes
4000143,119,Color,Color,Yes,Yes
4000144,119,Color,Color,Yes,Yes
4000145,119,Color,Color,Yes,Yes
4000146,119,Color,Color,Yes,Yes
4000147,119,Color,Color,Yes,Yes
4000148,119,Color,Color,Yes,Yes
4000149,119,Color,Color,Yes,Yes
4000150,119,Color,Color,Yes,Yes
4000151,119,Color,Color,Yes,Yes
4000152,119,Color,Color,Yes,Yes
4000153,119,Color,Color,Yes,Yes
4000154,119,Color,Color,Yes,Yes
4000155,119,Color,Color,Yes,Yes
4000156,119,Color,Color,Yes,Yes
4000157,119,Color,Color,Yes,Yes
4000158,119,Color,Color,Yes,Yes
4000159,119,Color,Color,Yes,Yes
4000160,119,Color,Color,Yes,Yes
4000161,119,Color,Color,Yes,Yes
4000162,119,Color,Color,Yes,Yes
4000163,119,Color,Color,Yes,Yes
4000164,119,Color,Color,Yes,Yes
4000165,119,Color,Color,Yes,Yes
4000166,119,Color,Color,Yes,Yes
4000167,119,Color,Color,Yes,Yes
4000168,119,Color,Color,Yes,Yes
4000169,119,Color,Color,Yes,Yes
4000170,119,Color,Color,Yes,Yes
4000171,119,Color,Color,Yes,Yes
4000172,119,Color,Color,Yes,Yes
4000173,119,Color,Color,Yes,Yes
4000174,119,Color,Color,Yes,Yes
4000175,119,Color,Color,Yes,Yes
4000176,119,Color,Color,Yes,Yes
4000177,119,Color,Color,Yes,Yes
4000178,119,Color,Color,Yes,Yes
4000179,119,Color,Color,Yes,Yes
4000180,119,Color,Color,Yes,Yes
4000181,119,Color,Color,Yes,Yes
4000182,119,Color,Color,Yes,Yes
4000183,119,Color,Color,Yes,Yes
4000184,119,Color,Color,Yes,Yes
4000185,119,Color,Color,Yes,Yes
4000186,119,Color,Color,Yes,Yes
4000187,119,Color,Color,Yes,Yes
4000188,119,Color,Color,Yes,Yes
4000189,119,Color,Color,Yes,Yes
4000190,119,Color,Color,Yes,Yes
4000191,119,Color,Color,Yes,Yes
4000192,119,Color,Color,Yes,Yes
4000193,119,Color,Color,Yes,Yes
4000194,119,Color,Color,Yes,Yes
4000195,119,Color,Color,Yes,Yes
4000196,119,Color,Color,Yes,Yes
4000197,119,Color,Color,Yes,Yes
4000198,119,Color,Color,Yes,Yes
4000199,119,Color,Color,Yes,Yes
4000200,119,Color,Color,Yes,Yes
4000201,119,Color,Color,Yes,Yes
4000202,119,Color,Color,Yes,Yes
4000203,119,Color,Color,Yes,Yes
4000204,119,Color,Color,Yes,Yes
4000205,119,Color,Color,Yes,Yes
4000206,119,Color,Color,Yes,Yes
4000207,119,Color,Color,Yes,Yes
4000208,119,Color,Color,Yes,Yes
4000209,119,Color,Color,Yes,Yes
4000210,119,Color,Color,Yes,Yes
4000211,119,Color,Color,Yes,Yes
4000212,119,Color,Color,Yes,Yes
4000213,119,Color,Color,Yes,Yes
4000214,119,Color,Color,Yes,Yes
4000215,119,Color,Color,Yes,Yes
4000216,119,Color,Color,Yes,Yes
4000217,119,Color,Color,Yes,Yes
4000218,119,Color,Color,Yes,Yes
4000219,119,Color,Color,Yes,Yes
4000220,119,Color,Color,Yes,Yes
4000221,119,Color,Color,Yes,Yes
4000222,119,Color,Color,Yes,Yes
4000223,119,Color,Color,Yes,Yes
4000224,119,Color,Color,Yes,Yes
4000225,119,Color,Color,Yes,Yes
4000226,119,Color,Color,Yes,Yes
4000227,119,Color,Color,Yes,Yes
4000228,119,Color,Color,Yes,Yes
4000229,119,Color,Color,Yes,Yes
4000230,119,Color,Color,Yes,Yes
4000231,119,Color,Color,Yes,Yes
4000232,119,Color,Color,Yes,Yes
4000233,119,Color,Color,Yes,Yes
4000234,119,Color,Color,Yes,Yes
4000235,119,Color,Color,Yes,Yes
4000236,119,Color,Color,Yes,Yes
4000237,119,Color,Color,Yes,Yes
4000238,119,Color,Color,Yes,Yes
4000239,119,Color,Color,Yes,Yes
4000240,119,Color,Color,Yes,Yes
4000241,119,Color,Color,Yes,Yes
4000242,119,Color,Color,Yes,Yes
4000243,119,Color,Color,Yes,Yes
4000244,119,Color,Color,Yes,Yes
4000245,119,Color,Color,Yes,Yes
4000246,119,Color,Color,Yes,Yes
4000247,119,Color,Color,Yes,Yes
4000248,119,Color,Color,Yes,Yes
4000249,119,Color,Color,Yes,Yes
4000250,119,Color,Color,Yes,Yes
4000251,119,Color,Color,Yes,Yes
4000252,119,Color,Color,Yes,Yes
4000253,119,Color,Color,Yes,Yes
4000254,119,Color,Color,Yes,Yes
4000255,119,Color,Color,Yes,Yes
4000256,119,Color,Color,Yes,Yes
4000257,119,Color,Color,Yes,Yes
4000258,119,Color,Color,Yes,Yes
4000259,119,Color,Color,Yes,Yes
4000260,119,Color,Color,Yes,Yes
4000261,119,Color,Color,Yes,Yes
4000262,119,Color,Color,Yes,Yes
4000263,119,Color,Color,Yes,Yes
4000264,119,Color,Color,Yes,Yes
4000265,119,Color,Color,Yes,Yes
4000266,119,Color,Color,Yes,Yes
4000267,119,Color,Color,Yes,Yes
4000268,119,Color,Color,Yes,Yes
4000269,119,Color,Color,Yes,Yes
4000270,119,Color,Color,Yes,Yes
4000271,119,Color,Color,Yes,Yes
4000272,119,Color,Color,Yes,Yes
4000273,119,Color,Color,Yes,Yes
4000274,119,Color,Color,Yes,Yes
4000275,119,Color,Color,Yes,Yes
4000276,119,Color,Color,Yes,Yes
4000277,119,Color,Color,Yes,Yes
4000278,119,Color,Color,Yes,Yes
4000279,119,Color,Color,Yes,Yes
4000280,119,Color,Color,Yes,Yes
4000281,119,Color,Color,Yes,Yes
4000282,119,Color,Color,Yes,Yes
4000283,119,Color,Color,Yes,Yes
4000284,119,Color,Color,Yes,Yes
4000285,119,Color,Color,Yes,Yes
4000286,119,Color,Color,Yes,Yes
4000287,119,Color,Color,Yes,Yes
4000288,119,Color,Color,Yes,Yes
4000289,119,Color,Color,Yes,Yes
4000290,119,Color,Color,Yes,Yes
4000291,119,Color,Color,Yes,Yes
4000292,119,Color,Color,Yes,Yes
4000293,119,Color,Color,Yes,Yes
4000294,119,Color,Color,Yes,Yes
4000295,119,Color,Color,Yes,Yes
4000296,119,Color,Color,Yes,Yes
4000297,119,Color,Color,Yes,Yes
4000298,119,Color,Color,Yes,Yes
4000299,119,Color,Color,Yes,Yes
4000300,119,Color,Color,Yes,Yes
4000301,119,Color,Color,Yes,Yes
4000302,119,Color,Color,Yes,Yes
4000303,119,Color,Color,Yes,Yes
4000304,119,Color,Color,Yes,Yes
4000305,119,Color,Color,Yes,Yes
4000306,119,Color,Color,Yes,Yes
4000307,119,Color,Color,Yes,Yes
4000308,119,Color,Color,Yes,Yes
4000309,119,Color,Color,Yes,Yes
4000310,119,Color,Color,Yes,Yes
4000311,119,Color,Color,Yes,Yes
4000312,119,Color,Color,Yes,Yes
4000313,119,Color,Color,Yes,Yes
4000314,119,Color,Color,Yes,Yes
4000315,119,Color,Color,Yes,Yes
4000316,119,Color,Color,Yes,Yes
4000317,119,Color,Color,Yes,Yes
4000318,119,Color,Color,Yes,Yes
4000319,119,Color,Color,Yes,Yes
4000320,119,Color,Color,Yes,Yes
4000321,119,Color,Color,Yes,Yes
4000322,119,Color,Color,Yes,Yes
4000323,119,Color,Color,Yes,Yes
4000324,119,Color,Color,Yes,Yes
4000325,119,Color,Color,Yes,Yes
4000326,119,Color,Color,Yes,Yes
4000327,119,Color,Color,Yes,Yes
4000328,119,Color,Color,Yes,Yes
4000329,119,Color,Color,Yes,Yes
4000330,119,Color,Color,Yes,Yes
4000331,119,Color,Color,Yes,Yes
4000332,119,Color,Color,Yes,Yes
4000333,119,Color,Color,Yes,Yes
4000334,119,Color,Color,Yes,Yes
4000335,119,Color,Color,Yes,Yes
4000336,119,Color,Color,Yes,Yes
4000337,119,Color,Color,Yes,Yes
4000338,119,Color,Color,Yes,Yes
4000339,119,Color,Color,Yes,Yes
4000340,119,Color,Color,Yes,Yes
4000341,119,Color,Color,Yes,Yes
4000342,119,Color,Color,Yes,Yes
4000343,119,Color,Color,Yes,Yes
4000344,119,Color,Color,Yes,Yes
4000345,119,Color,Color,Yes,Yes
4000346,119,Color,Color,Yes,Yes
4000347,119,Color,Color,Yes,Yes
4000348,119,Color,Color,Yes,Yes
4000349,119,Color,Color,Yes,Yes
4000350,119,Color,Color,Yes,Yes
4000351,119,Color,Color,Yes,Yes
4000352,119,Color,Color,Yes,Yes
4000353,119,Color,Color,Yes,Yes
4000354,119,Color,Color,Yes,Yes
4000355,119,Color,Color,Yes,Yes
4000356,119,Color,Color,Yes,Yes
4000357,119,Color,Color,Yes,Yes
4000358,119,Color,Color,Yes,Yes
4000359,119,Color,Color,Yes,Yes
4000360,119,Color,Color,Yes,Yes
4000361,119,Color,Color,Yes,Yes
4000362,119,Color,Color,Yes,Yes
4000363,119,Color,Color,Yes,Yes
4000364,119,Color,Color,Yes,Yes
4000365,119,Color,Color,Yes,Yes
4000366,119,Color,Color,Yes,Yes
4000367,119,Color,Color,Yes,Yes
4000368,119,Color,Color,Yes,Yes
4000369,119,Color,Color,Yes,Yes
4000370,119,Color,Color,Yes,Yes
4000371,119,Color,Color,Yes,Yes
4000372,119,Color,Color,Yes,Yes
4000373,119,Color,Color,Yes,Yes
4000374,119,Color,Color,Yes,Yes
4000375,119,Color,Color,Yes,Yes
4000376,119,Color,Color,Yes,Yes
4000377,119,Color,Color,Yes,Yes
4000378,119,Color,Color,Yes,Yes
4000379,119,Color,Color,Yes,Yes
4000380,119,Color,Color,Yes,Yes
4000381,119,Color,Color,Yes,Yes
4000382,119,Color,Color,Yes,Yes
4000383,119,Color,Color,Yes,Yes
4000384,119,Color,Color,Yes,Yes
4000385,119,Color,Color,Yes,Yes
4000386,119,Color,Color,Yes,Yes
4000387,119,Color,Color,Yes,Yes
4000388,119,Color,Color,Yes,Yes
4000389,119,Color,Color,Yes,Yes
4000390,119,Color,Color,Yes,Yes
4000391,119,Color,Color,Yes,Yes
4000392,119,Color,Color,Yes,Yes
4000393,119,Color,Color,Yes,Yes
4000394,119,Color,Color,Yes,Yes
4000395,119,Color,Color,Yes,Yes
4000396,119,Color,Color,Yes,Yes
4000397,119,Color,Color,Yes,Yes
4000398,119,Color,Color,Yes,Yes
4000399,119,Color,Color,Yes,Yes
4000400,119,Color,Color,Yes,Yes
4000401,119,Color,Color,Yes,Yes
4000402,119,Color,Color,Yes,Yes
4000403,119,Color,Color,Yes,Yes
4000404,119,Color,Color,Yes,Yes
4000405,119,Color,Color,Yes,Yes
4000406,119,Color,Color,Yes,Yes
4000407,119,Color,Color,Yes,Yes
4000408,119,Color,Color,Yes,Yes
4000409,119,Color,Color,Yes,Yes
4000410,119,Color,Color,Yes,Yes
4000411,119,Color,Color,Yes,Yes
4000412,119,Color,Color,Yes,Yes
4000413,119,Color,Color,Yes,Yes
4000414,119,Color,Color,Yes,Yes
4000415,119,Color,Color,Yes,Yes
4000416,119,Color,Color,Yes,Yes
4000417,119,Color,Color,Yes,Yes
4000418,119,Color,Color,Yes,Yes
4000419,119,Color,Color,Yes,Yes
4000420,119,Color,Color,Yes,Yes
4000421,119,Color,Color,Yes,Yes
4000422,119,Color,Color,Yes,Yes
4000423,119,Color,Color,Yes,Yes
4000424,119,Color,Color,Yes,Yes
4000425,119,Color,Color,Yes,Yes
4000426,119,Color,Color,Yes,Yes
4000427,119,Color,Color,Yes,Yes
4000428,119,Color,Color,Yes,Yes
4000429,119,Color,Color,Yes,Yes
4000430,119,Color,Color,Yes,Yes
4000431,119,Color,Color,Yes,Yes
4000432,119,Color,Color,Yes,Yes
4000433,119,Color,Color,Yes,Yes
4000434,119,Color,Color,Yes,Yes
4000435,119,Color,Color,Yes,Yes
4000436,119,Color,Color,Yes,Yes
4000437,119,Color,Color,Yes,Yes
4000438,119,Color,Color,Yes,Yes
4000439,119,Color,Color,Yes,Yes
4000440,119,Color,Color,Yes,Yes
4000441,119,Color,Color,Yes,Yes
4000442,119,Color,Color,Yes,Yes
4000443,119,Color,Color,Yes,Yes
4000444,119,Color,Color,Yes,Yes
4000445,119,Color,Color,Yes,Yes
4000446,119,Color,Color,Yes,Yes
4000447,119,Color,Color,Yes,Yes
4000448,119,Color,Color,Yes,Yes
4000449,119,Color,Color,Yes,Yes
4000450,119,Color,Color,Yes,Yes
4000451,119,Color,Color,Yes,Yes
4000452,119,Color,Color,Yes,Yes
4000453,119,Color,Color,Yes,Yes
4000454,119,Color,Color,Yes,Yes
4000455,119,Color,Color,Yes,Yes
4000456,119,Color,Color,Yes,Yes
4000457,119,Color,Color,Yes,Yes
4000458,119,Color,Color,Yes,Yes
4000459,119,Color,Color,Yes,Yes
4000460,119,Color,Color,Yes,Yes
4000461,119,Color,Color,Yes,Yes
4000462,119,Color,Color,Yes,Yes
4000463,119,Color,Color,Yes,Yes
4000464,119,Color,Color,Yes,Yes
4000465,119,Color,Color,Yes,Yes
4000466,119,Color,Color,Yes,Yes
4000467,119,Color,Color,Yes,Yes
4000468,119,Color,Color,Yes,Yes
4000469,119,Color,Color,Yes,Yes
4000470,119,Color,Color,Yes,Yes
4000471,119,Color,Color,Yes,Yes
4000472,119,Color,Color,Yes,Yes
4000473,119,Color,Color,Yes,Yes
4000474,119,Color,Color,Yes,Yes
4000475,119,Color,Color,Yes,Yes
4000476,119,Color,Color,Yes,Yes
4000477,119,Color,Color,Yes,Yes
4000478,119,Color,Color,Yes,Yes
4000479,119,Color,Color,Yes,Yes
4000480,119,Color,Color,Yes,Yes
4000481,119,Color,Color,Yes,Yes
4000482,119,Color,Color,Yes,Yes
4000483,119,Color,Color,Yes,Yes
4000484,119,Color,Color,Yes,Yes
4000485,119,Color,Color,Yes,Yes
4000486,119,Color,Color,Yes,Yes
4000487,119,Color,Color,Yes,Yes
4000488,119,Color,Color,Yes,Yes
4000489,119,Color,Color,Yes,Yes
4000490,119,Color,Color,Yes,Yes
4000491,119,Color,Color,Yes,Yes
4000492,119,Color,Color,Yes,Yes
4000493,119,Color,Color,Yes,Yes
4000494,119,Color,Color,Yes,Yes
4000495,119,Color,Color,Yes,Yes
4000496,119,Color,Color,Yes,Yes
4000497,119,Color,Color,Yes,Yes
4000498,119,Color,Color,Yes,Yes
4000499,119,Color,Color,Yes,Yes
4000500,119,Color,Color,Yes,Yes
4000501,119,Color,Color,Yes,Yes
4000502,119,Color,Color,Yes,Yes
4000503,119,Color,Color,Yes,Yes
4000504,119,Color,Color,Yes,Yes
4000505,119,Color,Color,Yes,Yes
4000506,119,Color,Color,Yes,Yes
4000507,119,Color,Color,Yes,Yes
4000508,119,Color,Color,Yes,Yes
4000509,119,Color,Color,Yes,Yes
4000510,119,Color,Color,Yes,Yes
4000511,119,Color,Color,Yes,Yes
4000512,119,Color,Color,Yes,Yes
4000513,119,Color,Color,Yes,Yes
4000514,119,Color,Color,Yes,Yes
4000515,119,Color,Color,Yes,Yes
4000516,119,Color,Color,Yes,Yes
4000517,119,Color,Color,Yes,Yes
4000518,119,Color,Color,Yes,Yes
4000519,119,Color,Color,Yes,Yes
4000520,119,Color,Color,Yes,Yes
4000521,119,Color,Color,Yes,Yes
4000522,119,Color,Color,Yes,Yes
4000523,119,Color,Color,Yes,Yes
4000524,119,Color,Color,Yes,Yes
4000525,119,Color,Color,Yes,Yes
4000526,119,Color,Color,Yes,Yes
4000527,119,Color,Color,Yes,Yes
4000528,119,Color,Color,Yes,Yes
4000529,119,Color,Color,Yes,Yes
4000530,119,Color,Color,Yes,Yes
4000531,119,Color,Color,Yes,Yes
4000532,119,Color,Color,Yes,Yes
4000533,119,Color,Color,Yes,Yes
4000534,119,Color,Color,Yes,Yes
4000535,119,Color,Color,Yes,Yes
4000536,119,Color,Color,Yes,Yes
4000537,119,Color,Color,Yes,Yes
4000538,119,Color,Color,Yes,Yes
4000539,119,Color,Color,Yes,Yes
4000540,119,Color,Color,Yes,Yes
4000541,119,Color,Color,Yes,Yes
4000542,119,Color,Color,Yes,Yes
4000543,119,Color,Color,Yes,Yes
4000544,119,Color,Color,Yes,Yes
4000545,119,Color,Color,Yes,Yes
4000546,119,Color,Color,Yes,Yes
4000547,119,Color,Color,Yes,Yes
4000548,119,Color,Color,Yes,Yes
4000549,119,Color,Color,Yes,Yes
4000550,119,Color,Color,Yes,Yes
4000551,119,Color,Color,Yes,Yes
4000552,119,Color,Color,Yes,Yes
4000553,119,Color,Color,Yes,Yes
4000554,119,Color,Color,Yes,Yes
4000555,119,Color,Color,Yes,Yes
4000556,119,Color,Color,Yes,Yes
4000557,119,Color,Color,Yes,Yes
4000558,119,Color,Color,Yes,Yes
4000559,119,Color,Color,Yes,Yes
4000560,119,Color,Color,Yes,Yes
4000561,119,Color,Color,Yes,Yes
4000562,119,Color,Color,Yes,Yes
4000563,119,Color,Color,Yes,Yes
4000564,119,Color,Color,Yes,Yes
4000565,119,Color,Color,Yes,Yes
4000566,119,Color,Color,Yes,Yes
4000567,119,Color,Color,Yes,Yes
4000568,119,Color,Color,Yes,Yes
4000569,119,Color,Color,Yes,Yes
4000570,119,Color,Color,Yes,Yes
4000571,119,Color,Color,Yes,Yes
4000572,119,Color,Color,Yes,Yes
4000573,119,Color,Color,Yes,Yes
4000574,119,Color,Color,Yes,Yes
4000575,119,Color,Color,Yes,Yes
4000576,119,Color,Color,Yes,Yes
4000577,119,Color,Color,Yes,Yes
4000578,119,Color,Color,Yes,Yes
4000579,119,Color,Color,Yes,Yes
4000580,119,Color,Color,Yes,Yes
4000581,119,Color,Color,Yes,Yes
4000582,119,Color,Color,Yes,Yes
4000583,119,Color,Color,Yes,Yes
4000584,119,Color,Color,Yes,Yes
4000585,119,Color,Color,Yes,Yes
4000586,119,Color,Color,Yes,Yes
4000587,119,Color,Color,Yes,Yes
4000588,119,Color,Color,Yes,Yes
4000589,119,Color,Color,Yes,Yes
4000590,119,Color,Color,Yes,Yes
4000591,119,Color,Color,Yes,Yes
4000592,119,Color,Color,Yes,Yes
4000593,119,Color,Color,Yes,Yes
4000594,119,Color,Color,Yes,Yes
4000595,119,Color,Color,Yes,Yes
4000596,119,Color,Color,Yes,Yes
4000597,119,Color,Color,Yes,Yes
4000598,119,Color,Color,Yes,Yes
4000599,119,Color,Color,Yes,Yes
4000600,119,Color,Color,Yes,Yes
4000601,119,Color,Color,Yes,Yes
4000602,119,Color,Color,Yes,Yes
4000603,119,Color,Color,Yes,Yes
4000604,119,Color,Color,Yes,Yes
4000605,119,Color,Color,Yes,Yes
4000606,119,Color,Color,Yes,Yes
4000607,119,Color,Color,Yes,Yes
4000608,119,Color,Color,Yes,Yes
4000609,119,Color,Color,Yes,Yes
4000610,119,Color,Color,Yes,Yes
4000611,119,Color,Color,Yes,Yes
4000612,119,Color,Color,Yes,Yes
4000613,119,Color,Color,Yes,Yes
4000614,119,Color,Color,Yes,Yes
4000615,119,Color,Color,Yes,Yes
4000616,119,Color,Color,Yes,Yes
4000617,119,Color,Color,Yes,Yes
4000618,119,Color,Color,Yes,Yes
4000619,119,Color,Color,Yes,Yes
4000620,119,Color,Color,Yes,Yes
4000621,119,Color,Color,Yes,Yes
4000622,119,Color,Color,Yes,Yes
4000623,119,Color,Color,Yes,Yes
4000624,119,Color,Color,Yes,Yes
4000625,119,Color,Color,Yes,Yes
4000626,119,Color,Color,Yes,Yes
4000627,119,Color,Color,Yes,Yes
4000628,119,Color,Color,Yes,Yes
4000629,119,Color,Color,Yes,Yes
4000630,119,Color,Color,Yes,Yes
4000631,119,Color,Color,Yes,Yes
4000632,119,Color,Color,Yes,Yes
4000633,119,Color,Color,Yes,Yes
4000634,119,Color,Color,Yes,Yes
4000635,119,Color,Color,Yes,Yes
4000636,119,Color,Color,Yes,Yes
4000637,119,Color,Color,Yes,Yes
4000638,119,Color,Color,Yes,Yes
4000639,119,Color,Color,Yes,Yes
4000640,119,Color,Color,Yes,Yes
4000641,119,Color,Color,Yes,Yes
4000642,119,Color,Color,Yes,Yes
4000643,119,Color,Color,Yes,Yes
4000644,119,Color,Color,Yes,Yes
4000645,119,Color,Color,Yes,Yes
4000646,119,Color,Color,Yes,Yes
4000647,119,Color,Color,Yes,Yes
4000648,119,Color,Color,Yes,Yes
4000649,119,Color,Color,Yes,Yes
4000650,119,Color,Color,Yes,Yes
4000651,119,Color,Color,Yes,Yes
4000652,119,Color,Color,Yes,Yes
4000653,119,Color,Color,Yes,Yes
4000654,119,Color,Color,Yes,Yes
4000655,119,Color,Color,Yes,Yes
4000656,119,Color,Color,Yes,Yes
4000657,119,Color,Color,Yes,Yes
4000658,119,Color,Color,Yes,Yes
4000659,119,Color,Color,Yes,Yes
4000660,119,Color,Color,Yes,Yes
4000661,119,Color,Color,Yes,Yes
4000662,119,Color,Color,Yes,Yes
4000663,119,Color,Color,Yes,Yes
4000664,119,Color,Color,Yes,Yes
4000665,119,Color,Color,Yes,Yes
4000666,119,Color,Color,Yes,Yes
4000667,119,Color,Color,Yes,Yes
4000668,119,Color,Color,Yes,Yes
4000669,119,Color,Color,Yes,Yes
4000670,119,Color,Color,Yes,Yes
4000671,119,Color,Color,Yes,Yes
4000672,119,Color,Color,Yes,Yes
4000673,119,Color,Color,Yes,Yes
